id_cliente,idade,renda,tempo_emprego_anos,valor_divida,num_atrasos_12m,utilizacao_credito,possui_cartao_credito,score_interno,relacao_divida_renda,inadimplente,faixa_idade,faixa_renda,alto_endividamento,faixa_tempo_emprego,cliente_novo
1096,-1.535620524417812,-0.6479464841100573,0.7698518254456486,0.30720545589407455,-0.4001820394951169,0.8083265558224646,0,-0.6477035713915341,1.5201476901704647,0,18-25,até 2k,1,5-10 anos,0
1097,-0.8130219417131329,-0.29461060503698927,1.2654512946309056,0.5730679134289146,-1.2489244350308897,-1.2236861614743235,0,-1.5628972221934694,1.2670189948121178,0,26-35,até 2k,1,10+ anos,0
1098,-1.4042389639260522,-1.0183840188654438,-0.7788965157582792,-0.3922324471840203,-0.4001820394951169,2.0549601247162,1,0.5148397147622755,0.7454626170133251,1,18-25,até 2k,1,1-3 anos,0
1099,1.4204645866467847,-0.762569063677856,-0.654996648461965,-0.5019961301098893,-0.4001820394951169,0.16631026784219113,1,1.3434609931910546,-0.04452144322591208,0,60+,até 2k,1,1-3 anos,0
1100,0.17233976197506598,-0.5818999820571569,-0.654996648461965,-0.3256333630092279,-0.4001820394951169,-0.8933282657174838,1,-0.6353360896239404,0.08760617248311527,0,46-60,até 2k,1,1-3 anos,0
1101,0.6978660039421054,-0.6576819819000995,-0.5104468032829318,0.36529525549354885,0.4485603560406559,-0.4944055236714886,1,-0.783745870835065,1.66757429296159,0,46-60,até 2k,1,1-3 anos,0
1102,1.5518461471385443,-0.14148855693584142,-0.48979682540021274,0.982955983417982,1.2973027515764286,1.8492655858487332,1,-0.4992937901804094,1.6355855017899303,0,60+,até 2k,1,1-3 anos,0
1103,-1.667002084909572,-0.8354193511181154,-0.2006971350421462,-0.9211849371196399,-1.2489244350308897,1.7121358932704231,1,0.5766771236002441,-0.9721963872040307,0,18-25,até 2k,0,3-5 anos,0
1104,-0.8130219417131329,0.9793475030283427,-0.8201964715237173,1.7841681145592643,0.4485603560406559,1.0451869339122746,1,1.2321536572827112,1.0987301369090408,0,26-35,2k-4k,1,até 1 ano,0
1105,-1.0757850626966525,-0.2732588882929192,0.21230242261223467,-0.8056656621502564,0.4485603560406559,-1.198753490096449,1,-1.216607732700845,-1.0347831525398858,0,26-35,até 2k,0,5-10 anos,0
1106,-1.2728574034342923,-0.2811689802473285,-0.8201964715237173,-0.7733144580521293,0.4485603560406559,-1.0678569653626067,0,-1.4639573680527196,-0.9777596552338844,0,18-25,até 2k,0,até 1 ano,0
1107,-0.09042335900845372,-0.5254875663589857,-0.6136966926965269,-0.008476357343700712,-0.4001820394951169,-0.9244941049398271,0,2.332859534598552,0.6286339883863958,0,36-45,até 2k,1,1-3 anos,0
1108,1.5518461471385443,-0.13894405183162584,-0.28329704657302235,-0.29674769032867676,-0.4001820394951169,0.29097362473156474,1,-0.16537178245537903,-0.31294912566635724,0,60+,até 2k,1,3-5 anos,0
1109,1.157701465663265,0.5777766576318835,0.6459519581493344,1.7556758265261134,-1.2489244350308897,-0.47570602013808255,1,0.26749007941040115,1.5173660561555375,1,60+,2k-4k,1,5-10 anos,0
1110,1.092010685417385,-0.8598502878071419,0.37750224567398694,-1.101106898649163,1.2973027515764286,-0.5255713628938318,0,-0.6724385349267216,-1.4116945615624796,0,60+,até 2k,0,5-10 anos,0
1111,-1.4699297441719321,-0.7408209204139264,0.06775257743320136,-0.4440421418767795,-0.4001820394951169,0.5652330098881864,0,0.5024722329946818,0.05700819831891942,1,18-25,até 2k,1,5-10 anos,0
1112,-1.4042389639260522,-0.5082844992413544,-0.8408464494064364,0.4471707768090607,-0.4001820394951169,0.1476107643087851,1,0.9600690583956494,1.471469094909244,0,18-25,até 2k,1,até 1 ano,0
1113,-0.09042335900845372,-1.0183840188654438,-0.18004715715942715,-0.16471562646960056,2.1460451471122015,-1.485479210942008,0,0.30459252471318227,1.4200088656330965,1,36-45,até 2k,1,3-5 anos,0
1114,-1.535620524417812,-0.8336769182750114,-0.9027963830545935,-1.0032571507588521,0.4485603560406559,-1.2236861614743235,0,1.7392204097540538,-1.1766464873011573,0,18-25,até 2k,0,até 1 ano,0
1115,-0.5502588207296132,-0.6266132058087714,-0.5104468032829318,-0.6115724870131867,3.8435299381837473,0.6649636953996853,1,-0.31378156366650367,-0.4464675583828481,1,36-45,até 2k,1,1-3 anos,0
1116,-0.48456804048373325,0.640614870640338,-0.4484968696347746,0.8060031393462197,-0.4001820394951169,1.7246022289593603,1,-0.25194415482853505,0.43113797332658627,0,36-45,2k-4k,1,1-3 anos,0
1117,0.36941210271270575,-0.03958850288912066,-0.9647463167027506,-0.838489864455377,-0.4001820394951169,0.5839325134215925,1,0.2427551158752137,-1.166910768248913,0,46-60,2k-4k,0,até 1 ano,0
1118,-0.48456804048373325,-0.10402164119840616,-0.6756466263446841,1.0341662348385119,0.4485603560406559,1.437876508113801,1,0.47773726945949435,1.6439304038347113,1,36-45,até 2k,1,1-3 anos,0
1119,1.4204645866467847,0.6104772359096104,2.2153502772359817,1.739949806931222,0.4485603560406559,-1.1426549794962308,1,0.2427551158752137,1.458951741842073,0,60+,2k-4k,1,10+ anos,0
1120,-1.0100942824507726,-0.3840831486471788,2.1740503214705433,-0.8932920923587185,-0.4001820394951169,-1.2860178399190103,0,-1.2537101780036264,-1.1404852451071077,0,26-35,até 2k,0,10+ anos,0
1121,1.2890830261550248,0.08593119636412322,-0.5517467590483698,-0.9114814491504275,0.4485603560406559,-1.635075239209256,0,0.3293274882483697,-1.2990383839579407,0,60+,2k-4k,0,1-3 anos,0
1122,-1.7326928651554518,-0.3572828720603864,-0.9647463167027506,-1.0515357499261353,1.2973027515764286,1.4316433402693325,1,-0.35088400896928484,-1.4242119146296506,0,,até 2k,0,até 1 ano,0
1123,-0.09042335900845372,-0.03692414790680807,-0.7995464936409983,0.9750508252654575,0.4485603560406559,0.8831245699560888,1,-0.561131199018378,1.4408711207450484,0,36-45,2k-4k,1,1-3 anos,0
1124,-0.8787127219590128,-0.6947616903390673,-0.48979682540021274,-0.9169701016117774,-1.2489244350308897,-0.07055011024761841,1,0.044875407593714195,-1.0473005056070568,0,26-35,até 2k,0,1-3 anos,0
1125,0.6978660039421054,-1.0183840188654438,2.050150454174229,-0.7358586198389242,-0.4001820394951169,0.26604095335369005,1,-0.9321556520461897,-0.2740062494573807,0,46-60,até 2k,1,10+ anos,0
1126,0.6321752236962255,-0.3816677126424523,-0.8408464494064364,-0.3347936055129826,-0.4001820394951169,1.7682344038706406,1,-1.1053003967925017,-0.16135007185284167,1,46-60,até 2k,1,até 1 ano,0
1127,-1.0757850626966525,1.4547643117754065,0.48075213508758213,1.3594204078296992,-0.4001820394951169,-0.905794601406421,0,-2.577030727136154,0.36159712295341423,0,26-35,2k-4k,1,5-10 anos,0
1128,0.5664844434503455,0.708366928650774,-0.8821464051718745,-0.9819441325407606,-1.2489244350308897,-1.5914430642979756,1,1.7392204097540538,-1.4714996928834079,0,46-60,2k-4k,0,até 1 ano,1
1129,-0.9444035022048928,0.7607689830433879,3.1032993261928996,-0.4454096218415526,-0.4001820394951169,-0.905794601406421,1,0.5643096418326504,-0.9318626939875909,0,26-35,2k-4k,0,10+ anos,0
1130,1.026319905171505,1.152300096343866,-0.5104468032829318,2.435130726146376,0.4485603560406559,-1.4044480289639152,1,-0.10353437361741044,1.5173660561555375,0,46-60,2k-4k,1,1-3 anos,0
1131,-1.601311304663692,-0.19788253419122837,0.5427020687357392,0.7868724692910883,-0.4001820394951169,2.740608587607754,1,-0.6477035713915341,1.436698669722658,0,18-25,até 2k,1,5-10 anos,0
1132,0.36941210271270575,-0.10059209084055033,-0.5723967369310888,0.6021081300780876,-0.4001820394951169,0.671196863244154,1,-2.836747844255622,0.994418861349282,0,46-60,até 2k,1,1-3 anos,0
1133,-1.4042389639260522,-0.716307010732371,0.005802643785044282,-1.1930792925812876,-0.4001820394951169,1.81809974662639,1,-0.7095409802295026,-1.6536967208611193,1,18-25,até 2k,0,3-5 anos,0
1134,1.4861553668926644,-0.5170980748921881,-0.7788965157582792,-0.6322111315500202,0.4485603560406559,0.17877660353112848,1,0.7250869048113687,-0.5841584421217293,0,60+,até 2k,1,1-3 anos,0
1135,-1.1414758429425325,0.3275485506078994,-0.8408464494064364,0.5853143521545374,-1.2489244350308897,0.37823797455412594,1,0.9477015766280557,0.4617359474907821,0,26-35,2k-4k,1,até 1 ano,1
1136,-1.4699297441719321,1.1028389735753275,1.864300653229758,-0.15973275426919423,-1.2489244350308897,-0.2700114812706162,1,0.6508820142058064,-0.7635738360845139,0,18-25,2k-4k,1,10+ anos,0
1137,-0.2874956997460935,-0.3856965123907938,1.5752009628716912,0.5725293511140213,-1.2489244350308897,1.4939750187140193,1,0.16855022526965138,1.4408711207450484,0,36-45,até 2k,1,10+ anos,0
1138,-1.1414758429425325,-0.60941013869114,1.2448013167481866,-0.1518603781706199,0.4485603560406559,0.06034641448622354,1,1.3063585478882735,0.482598202602734,0,26-35,até 2k,1,10+ anos,0
1139,1.092010685417385,-0.2729915308725488,0.005802643785044282,-1.0709848742196386,-0.4001820394951169,-1.1675876508741054,0,-0.31378156366650367,-1.4701088758759444,0,60+,até 2k,0,3-5 anos,0
1140,-1.667002084909572,0.3111014596444187,0.7079018917974916,1.37574587069682,0.4485603560406559,0.9142904091784322,1,1.0837438760715865,1.4394803037375845,1,18-25,2k-4k,1,5-10 anos,0
1141,-0.9444035022048928,-1.0183840188654438,-0.9234463609373125,-0.10189584480019166,-1.2489244350308897,0.05411324664175486,1,-0.3632514907368785,1.6063783446331983,0,26-35,até 2k,1,até 1 ano,1
1142,0.8292475644338653,-1.0183840188654438,-0.5930467148138079,-1.1322545330522669,-0.4001820394951169,0.06034641448622354,1,-0.8579507614406273,-1.4506374377714562,0,46-60,até 2k,0,1-3 anos,0
1143,-1.667002084909572,-0.6745347186048317,-0.6136966926965269,-0.36749136275286726,0.4485603560406559,0.7210622059999034,1,-0.9816255791165645,0.12933068270701867,0,18-25,até 2k,1,1-3 anos,0
1144,-0.48456804048373325,-1.0183840188654438,0.026452621667763247,-0.8680639602688791,1.2973027515764286,2.248188327894729,0,-1.0434629879545332,-0.6662166455620726,0,36-45,até 2k,1,5-10 anos,0
1145,-1.7326928651554518,-0.6474117692693162,-0.5517467590483698,-0.5782378212965583,1.2973027515764286,2.5411472165847564,1,0.6632494959734001,-0.35606445289772415,1,,até 2k,1,1-3 anos,0
1146,0.6321752236962255,-0.39215918658664567,-0.8408464494064364,-0.8700355666564459,0.4485603560406559,2.0798927960940747,0,-0.7219084619970964,-1.0959791008682773,1,46-60,até 2k,0,até 1 ano,0
1147,-1.2071666231884124,-0.6114383673973987,-0.07679726774583194,-0.2476963713182853,-1.2489244350308897,0.4281033173098754,1,-1.006360542651752,0.28788382155785136,0,26-35,até 2k,1,3-5 anos,0
1148,-0.681640381221373,1.5055898793099738,0.7285518696802107,2.968963058969987,-0.4001820394951169,0.957922584089713,1,0.7250869048113687,1.6091599786481254,0,26-35,2k-4k,1,5-10 anos,0
1149,-1.2071666231884124,0.02239232252987003,-0.5104468032829318,0.0306794645243423,1.2973027515764286,-0.5380376985827692,0,0.34169497001596344,0.027801041162186874,0,26-35,2k-4k,1,1-3 anos,0
1150,-1.0757850626966525,-0.003218674497343615,-0.8614964272891554,-1.0192688425381653,0.4485603560406559,0.6400310240218106,1,0.9724365401632431,-1.4325568166744314,0,26-35,2k-4k,0,até 1 ano,0
1151,-0.8130219417131329,0.334859393171823,-0.7788965157582792,0.5681506053364084,-1.2489244350308897,-0.07055011024761841,1,0.5272071965298692,0.4339196073415132,0,26-35,2k-4k,1,1-3 anos,0
1152,-0.22180491950021358,-0.9970968366711184,-0.7169465821101222,-0.8157110201106621,0.4485603560406559,-1.2049866579409176,0,-0.7342759437646901,-0.5382614808754356,0,36-45,até 2k,1,1-3 anos,0
1153,0.6978660039421054,0.8621804183563282,-0.634346670579246,1.8229914327372423,2.1460451471122015,0.7833938844445899,0,0.09434533466408906,1.2545016417449462,1,46-60,2k-4k,1,1-3 anos,0
1154,0.5007936632044656,-0.33539644047557543,0.04710259955048221,-0.3373037742154429,1.2973027515764286,-0.9743594476955765,1,0.14381526173446393,-0.21002866711406215,0,46-60,até 2k,1,5-10 anos,0
1155,0.17233976197506598,0.39044207894470634,-0.05614728986311298,-0.6524470251383246,-0.4001820394951169,-0.32610999187083417,1,-0.8950532067434085,-1.0500821396219837,0,46-60,2k-4k,0,3-5 anos,0
1156,0.2380305422209459,-0.9649770693410926,0.23295240049495364,-0.9865336200937663,1.2973027515764286,-0.313643656181897,1,-1.0805654332573142,-1.057036224659301,0,46-60,até 2k,0,5-10 anos,0
1157,1.4204645866467847,-1.0183840188654438,-0.5310967811656508,-0.3231793921135391,-1.2489244350308897,1.437876508113801,1,-0.6600710531591278,0.9499127171104517,1,60+,até 2k,1,1-3 anos,0
1158,-1.4699297441719321,0.5687233822248554,0.7905018033283675,-0.37699347524781507,1.2973027515764286,-0.2762446491150849,1,2.023672490408709,-0.7969534442636365,0,18-25,2k-4k,1,5-10 anos,0
1159,1.092010685417385,0.07174281464170336,-0.7788965157582792,0.7371889249545176,-0.4001820394951169,1.1262181158903675,0,-0.4003539360396597,0.9457402660880615,0,60+,2k-4k,1,1-3 anos,0
1160,1.4861553668926644,-0.8785468687902913,-0.3452469802211794,-0.9456262999146783,-0.4001820394951169,-1.042924293984732,1,1.2321536572827112,-1.0055759953831533,1,60+,até 2k,0,3-5 anos,0
1161,-0.8787127219590128,-0.8612147325731706,0.6666019360320534,-0.7824044532974194,2.1460451471122015,-0.7437322374502355,0,-0.4498238631100346,-0.602239063218754,0,26-35,até 2k,1,5-10 anos,0
1162,1.6832277076303042,0.9857825195600184,-0.7995464936409983,0.5064969281575082,0.4485603560406559,1.5126745222474252,1,0.8982316495576808,-0.10293575753937687,0,60+,2k-4k,1,1-3 anos,0
1163,-1.0757850626966525,-1.0183840188654438,-0.8821464051718745,-0.11895656230590648,2.9947875426479746,-0.6876337268500176,1,0.9105991313252745,1.556308932364514,1,26-35,até 2k,1,até 1 ano,0
1164,-1.2071666231884124,1.8493930834636252,1.2241513388654677,3.260901298846803,1.2973027515764286,-0.8434629229617344,0,0.9600690583956494,1.5187568731630015,0,26-35,4k-8k,1,10+ anos,0
1165,0.4351028829585857,-0.8777908926361403,-0.5723967369310888,-0.9440995928307192,0.4485603560406559,1.0264874303788685,1,0.40353237885393206,-1.0014035443607632,1,46-60,até 2k,0,1-3 anos,0
1166,-1.0100942824507726,0.35334393206295456,0.1916524447295155,-0.1798141038888771,-1.2489244350308897,0.29720679257603344,1,1.380563438493836,-0.47567471553958046,0,26-35,2k-4k,1,5-10 anos,0
1167,0.5007936632044656,-0.5259946235355506,-0.9853962945854697,-0.9549036211825401,0.4485603560406559,-0.7063332303834235,1,0.39116489708633834,-1.2016811934354994,1,46-60,até 2k,0,até 1 ano,0
1168,0.5007936632044656,0.3133232919999112,0.21230242261223467,0.2363306552540838,0.4485603560406559,0.42187014946540674,0,1.7144854462188663,0.05144493028906563,0,46-60,2k-4k,1,5-10 anos,0
1169,-1.7326928651554518,-0.6704598227495299,-0.6136966926965269,-0.4804911027186618,-0.4001820394951169,0.0416469109528175,1,-1.5876321857286568,-0.11962556162893824,0,,até 2k,1,1-3 anos,0
1170,0.8292475644338653,-0.40373852865510496,-0.9440963388200316,0.5344647033274582,1.2973027515764286,0.3657716388651886,1,0.35406245178355716,1.4102731465808522,1,46-60,até 2k,1,até 1 ano,0
1171,-0.35318647999197345,-0.23897260393575329,-0.03549731198039383,0.7861231652008015,-0.4001820394951169,-0.8060639158949223,1,0.2922250429455886,1.5118027881256837,0,36-45,até 2k,1,3-5 anos,0
1172,0.10664898172918605,-0.9304049891207721,-0.7169465821101222,-0.7313065974904327,-1.2489244350308897,-1.0179916226068573,1,-0.9074206885110022,-0.3880532440693834,0,46-60,até 2k,1,1-3 anos,0
1173,-1.2728574034342923,0.4738760325430799,-0.5104468032829318,0.2843704137425881,1.2973027515764286,-0.3822085024710523,0,0.5890446053678379,-0.011141835046789344,0,18-25,2k-4k,1,1-3 anos,0
1174,-1.0757850626966525,-0.6506938120848988,-0.9234463609373125,0.24455895079554443,2.1460451471122015,-1.3545826862081658,1,-1.4639573680527196,1.393583342491291,1,26-35,até 2k,1,até 1 ano,0
1175,0.8949383446797452,-0.4534670088440141,-0.8408464494064364,0.2999840377239367,-0.4001820394951169,-1.485479210942008,1,-0.6353360896239404,1.0834311498269427,1,46-60,até 2k,1,até 1 ano,0
1176,0.6321752236962255,-0.9264315047007833,-0.634346670579246,-1.218532215898213,-0.4001820394951169,-1.0678569653626067,1,-1.9586566387564683,-1.707938584152194,0,46-60,até 2k,0,1-3 anos,0
1177,-0.8787127219590128,-1.0183840188654438,-0.9027963830545935,-0.8485164898135255,1.2973027515764286,-0.6315352162497994,0,1.5537081832401478,-0.6091931482560712,0,26-35,até 2k,1,até 1 ano,0
1178,0.17233976197506598,-0.42527462982701675,1.492601051340815,-0.4117424524348596,-1.2489244350308897,-1.0990228045849502,0,-0.2148417095257539,-0.25453481135289246,0,46-60,até 2k,1,10+ anos,0
1179,0.5007936632044656,3.628933292670925,-1.0060462724681887,0.40145386100044517,-0.4001820394951169,-0.9743594476955765,0,2.15971478985224,-0.9221269749353467,0,46-60,4k-8k,0,até 1 ano,0
1180,-0.4188772602378533,0.5273106397316074,-0.32459700233846045,-0.597836806408119,2.9947875426479746,0.7584612130667152,1,0.8116592771845248,-1.026438250495105,1,36-45,2k-4k,0,3-5 anos,0
1181,0.6321752236962255,-0.28941096417185297,-0.8614964272891554,-1.144023290420332,-1.2489244350308897,-1.4044480289639152,1,0.4530023059243069,-1.5897191385178007,0,46-60,até 2k,0,até 1 ano,1
1182,-1.4699297441719321,-0.47874611390111255,-0.634346670579246,-0.029082219826584217,0.4485603560406559,-0.15781446007017996,1,-0.561131199018378,0.5145869937743931,0,18-25,até 2k,1,1-3 anos,0
1183,-0.5502588207296132,-0.2545991841953382,1.6784508522852861,-0.6612700808014502,-1.2489244350308897,-1.5291113858532885,0,-1.0187280244193457,-0.808079980323344,0,36-45,até 2k,1,10+ anos,0
1184,-0.8787127219590128,0.2510290130535899,-0.8201964715237173,-1.0775647007624685,-0.4001820394951169,-0.2450788098927415,0,0.5272071965298692,-1.5382589092416532,0,26-35,2k-4k,0,até 1 ano,0
1185,-0.09042335900845372,-1.0166876821293,2.4837999897113283,-0.9523138389204868,2.1460451471122015,-1.236152497163261,0,-0.05406444654703556,-0.9179545239129564,0,36-45,até 2k,0,10+ anos,0
1186,-1.535620524417812,0.9695751283527322,-0.7582465378755602,1.7401324498032291,2.1460451471122015,0.15384393215325376,1,-1.315547586841595,1.0667413457373813,0,18-25,2k-4k,1,1-3 anos,0
1187,-0.15611413925433365,0.443360409735277,0.39815222355670593,1.3543204568651854,-1.2489244350308897,-0.7250327339168294,1,-1.488692331587907,1.2392026546628487,0,36-45,2k-4k,1,5-10 anos,0
1188,1.157701465663265,0.4467069871006042,-0.18004715715942715,0.24111215198022568,4.6922723337195205,-0.3385763275597715,1,-0.9321556520461897,-0.04173980921098518,0,60+,2k-4k,1,3-5 anos,0
1189,0.960629124925625,0.13516183859785932,1.2241513388654677,-0.12659009772570184,0.4485603560406559,2.086125963938543,0,1.813425300359616,-0.2740062494573807,0,46-60,2k-4k,1,10+ anos,0
1190,-0.15611413925433365,-0.25700540097867264,-0.18004715715942715,0.8671182542102265,0.4485603560406559,-0.6876337268500176,1,2.209184716922615,1.6773100120138342,0,36-45,até 2k,1,3-5 anos,0
1191,-0.6159496009754931,0.39321706458372424,-0.22134711292486525,-0.6288767283482445,-0.4001820394951169,1.8430324180042648,0,0.21802015234002625,-1.0236566164801781,0,26-35,2k-4k,0,3-5 anos,0
1192,0.8292475644338653,0.30054545115048104,-0.7788965157582792,-0.6103782836192923,1.2973027515764286,-0.12664862084783654,1,0.15618274350205766,-0.9721963872040307,0,46-60,2k-4k,0,1-3 anos,0
1193,-1.2728574034342923,-0.5438614745934122,-0.8201964715237173,-0.7056382492475498,-1.2489244350308897,-0.10171594946996182,1,-0.31378156366650367,-0.7065503387785126,0,18-25,até 2k,1,até 1 ano,1
1194,0.7635567841879853,-0.6890457730759743,1.5545509849889723,-0.9487218624376752,-0.4001820394951169,-1.2984841756079475,1,-0.9074206885110022,-1.1196229899951562,0,46-60,até 2k,0,10+ anos,0
1195,0.8292475644338653,-0.18634006900833736,-0.5930467148138079,-0.37822982699678814,-1.2489244350308897,-0.5505040342717066,1,1.380563438493836,-0.40196141414401787,0,46-60,até 2k,1,1-3 anos,0
1196,-0.8787127219590128,1.676025625185458,-0.5310967811656508,2.9597981333156684,-0.4001820394951169,0.8768914021116201,1,1.8628952274299908,1.4464343887749023,0,26-35,2k-4k,1,1-3 anos,0
1197,0.3037213224668258,-1.0183840188654438,0.46010215720486297,-0.5027969488563833,-1.2489244350308897,-0.2762446491150849,1,-0.870318243208221,0.4172298032519518,0,46-60,até 2k,1,5-10 anos,0
1198,1.5518461471385443,-1.0183840188654438,-0.5723967369310888,-0.7409351550506165,-1.2489244350308897,-0.8995614335619525,1,-0.06643192831462928,-0.2893052365394788,0,60+,até 2k,1,1-3 anos,0
1199,0.6978660039421054,-0.13029642216584977,2.132750365705105,0.9245992442363432,-1.2489244350308897,-1.2423856650077296,1,-0.42508889957484713,1.5271017752077818,0,46-60,até 2k,1,10+ anos,0
1200,0.36941210271270575,-0.23047248181225044,0.37750224567398694,-1.1180037058851273,1.2973027515764286,1.0327205982233372,0,-0.4003539360396597,-1.5521670793162878,0,46-60,até 2k,0,5-10 anos,0
1201,-0.2874956997460935,-0.12251539931092958,-0.07679726774583194,-0.7378208599253624,-0.4001820394951169,0.8706582342671514,0,1.1826837302123363,-0.9902770083010555,0,36-45,até 2k,0,3-5 anos,0
1202,-0.8130219417131329,-0.057187996526611974,1.1828513831000294,0.13005123634804783,0.4485603560406559,2.0549601247162,1,-1.2784451415388138,0.24615931133394794,0,26-35,2k-4k,1,10+ anos,0
1203,0.36941210271270575,-0.449456647538457,-0.9440963388200316,-0.05781334853851379,-0.4001820394951169,-1.0491574618292008,1,0.47773726945949435,0.41862062025941543,0,46-60,até 2k,1,até 1 ano,0
1204,-0.15611413925433365,1.570631486231137,-0.6962966042274031,-1.0468666488135363,-0.4001820394951169,1.0264874303788685,1,0.7374543865789625,-1.5827650534804836,0,36-45,2k-4k,0,1-3 anos,0
1205,-0.681640381221373,-1.0183840188654438,-0.3658969581038985,-0.7513645313572941,-0.4001820394951169,-1.2860178399190103,0,-0.12826933715259786,-0.31990321070367467,0,26-35,até 2k,1,3-5 anos,0
1206,0.36941210271270575,-0.8387751477048346,-0.7375965599928412,-0.3151477888957788,-0.4001820394951169,-0.5193381950493631,1,0.8982316495576808,0.535449248886345,0,46-60,até 2k,1,1-3 anos,0
1207,1.2890830261550248,-0.35730131050317054,0.39815222355670593,0.18010474957919761,-0.4001820394951169,0.11644492508644168,1,0.15618274350205766,0.7051289237968853,0,60+,até 2k,1,5-10 anos,0
1208,-1.667002084909572,-1.0183840188654438,1.5958509407544101,-0.4761123569410491,2.9947875426479746,0.8955909056450262,0,1.2197861755151176,0.49650637267736847,1,18-25,até 2k,1,10+ anos,0
1209,-0.8787127219590128,-0.41373216464412577,-0.42784689175205565,-0.6017753360326884,-1.2489244350308897,-1.2423856650077296,1,-1.488692331587907,-0.6064115142411444,1,26-35,até 2k,1,1-3 anos,0
1210,1.6832277076303042,1.8851821009077014,-0.5723967369310888,-0.7689029302205664,-0.4001820394951169,2.0424937890272625,0,-0.3261490454340974,-1.3950047574729183,0,60+,4k-8k,0,1-3 anos,0
1211,0.8292475644338653,-0.25593597129719065,2.3599001224150147,-0.30962167122991463,-0.4001820394951169,-0.09548278162549315,1,-0.05406444654703556,-0.2364541902558678,0,46-60,até 2k,1,10+ anos,0
1212,0.8292475644338653,-0.06962472618453529,-0.4071969138693366,-0.917363486259178,0.4485603560406559,-1.042924293984732,1,-2.626500654206529,-1.272612860816135,0,46-60,2k-4k,0,1-3 anos,0
1213,1.5518461471385443,-1.0183840188654438,-0.3039470244557414,-0.1137723146312355,-0.4001820394951169,0.37200480670965724,1,-1.0558304697221268,1.5716079194466122,0,60+,até 2k,1,3-5 anos,0
1214,0.7635567841879853,-0.7155141576926517,-0.5517467590483698,-0.48415332645993786,-0.4001820394951169,1.437876508113801,0,-0.7961133526026587,-0.06955614936025413,0,46-60,até 2k,1,1-3 anos,0
1215,1.5518461471385443,-0.5585569134923964,1.471951073458096,-0.6665292588851498,1.2973027515764286,-0.46947285229361385,0,0.9477015766280557,-0.617538050300852,1,60+,até 2k,1,10+ anos,0
1216,-1.4042389639260522,-0.518268916008983,-0.13874720139398902,0.16063689268343714,-0.4001820394951169,-0.18274713144805468,1,-0.6848060166943152,0.9429586320731346,1,18-25,até 2k,1,3-5 anos,0
1217,-1.4042389639260522,1.22349092393355,0.48075213508758213,0.7774359209040403,-1.2489244350308897,-1.1052559724294189,1,-0.7961133526026587,0.011111237072625813,0,18-25,2k-4k,1,5-10 anos,0
1218,-1.601311304663692,0.26263601278622567,0.7285518696802107,-0.35588183250398814,-0.4001820394951169,-0.08924961378102446,1,0.8240267589521185,-0.642572756435194,0,18-25,2k-4k,1,5-10 anos,0
1219,-1.3385481836801723,-0.984097734508278,-0.5723967369310888,-0.23724357925878636,-0.4001820394951169,-0.40714117384892706,0,-1.5876321857286568,1.100120953916504,1,18-25,até 2k,1,1-3 anos,0
1220,1.5518461471385443,-0.05479099896466962,-0.42784689175205565,0.8531577823780732,1.2973027515764286,-0.3822085024710523,1,-2.0328615293620307,1.2934445179539227,0,60+,2k-4k,1,1-3 anos,0
1221,-1.2728574034342923,0.1981014630416273,0.9350516485074011,0.6044169233062833,-0.4001820394951169,-0.7001000625389548,0,-0.3385165272016911,0.6188982693341515,0,18-25,2k-4k,1,5-10 anos,0
1222,0.960629124925625,1.0073923745030668,-0.5310967811656508,-1.0474333100318156,0.4485603560406559,-1.485479210942008,1,-1.4144874409823447,-1.5577303473461415,0,46-60,2k-4k,0,1-3 anos,0
1223,1.6175369273844242,1.7334705936795425,0.6253019802666154,1.4189338852007183,0.4485603560406559,-0.6440015519387368,1,-1.3773849956795634,0.24755012834141155,0,60+,2k-4k,1,5-10 anos,0
1224,-0.8130219417131329,-0.9368953209808002,1.9262505868779145,-0.2505952415175819,-1.2489244350308897,-0.18274713144805468,1,0.5766771236002441,0.9304412790059634,0,26-35,até 2k,1,10+ anos,0
1225,1.2890830261550248,-0.829011992250616,0.005802643785044282,-1.030597383753187,0.4485603560406559,-0.7748980766725789,0,0.8858641677900871,-1.2461873376743295,0,60+,até 2k,0,3-5 anos,0
1226,0.10664898172918605,-1.0183840188654438,0.39815222355670593,-0.9555124307558982,-1.2489244350308897,-0.9556599441621705,0,0.7992917954169311,-0.9262994259577371,0,46-60,até 2k,0,5-10 anos,0
1227,0.36941210271270575,-0.45749580859235534,0.6872519139147724,0.4385725123730211,-1.2489244350308897,-0.7250327339168294,1,1.108478839606774,1.346295564237534,0,46-60,até 2k,1,5-10 anos,0
1228,1.6175369273844242,0.16430379741824164,0.914401670624682,-1.1694574811350003,-0.4001820394951169,-0.2513119777372102,1,1.244521139050305,-1.6509150868461924,0,60+,2k-4k,0,5-10 anos,0
1229,0.17233976197506598,0.7905562873612161,-0.48979682540021274,1.3872476884827207,0.4485603560406559,-0.43830701307127046,1,-2.094698938199999,0.8956708538193774,0,46-60,2k-4k,1,1-3 anos,0
1230,0.7635567841879853,-0.33554394801784865,-0.9440963388200316,-0.257708947224741,1.2973027515764286,0.4343364851543441,1,0.4653697876919006,-0.07372860038264463,1,46-60,até 2k,1,até 1 ano,0
